word1,word2,count,Cn1,Prob
mural,paint,1,2,0.125397667
mural,remount,1,2,0.125079533
murder,charg,1,2,0.125397667
murder,suspect,1,2,0.125556734
murdoch,face,1,2,0.125556734
murdoch,simpli,1,2,0.125159067
murphi,third,1,1,0.250318134
muscl,leg,1,1,0.250397667
musesoci,mean,1,1,0.250636267
museum,kept,1,1,0.250318134
music,alb,1,9,0.027857311
music,day,1,9,0.030243313
music,embassyofbrazil,1,9,0.027857311
music,establish,1,9,0.028016378
music,flat,1,9,0.027936845
music,junk,1,9,0.027857311
music,take,1,9,0.029607046
music,tell,1,9,0.028414045
music,tonight,1,9,0.028891245
musicwis,still,1,1,0.251033934
must,deal,1,5,0.0504772
must,keep,1,5,0.051193001
must,readi,1,5,0.050715801
must,shuttl,1,5,0.050079533
must,special,1,5,0.050636267
mustard,yellow,1,1,0.250159067
mystiqu,masquerad,1,1,0.250079533
nake,fool,1,1,0.250079533
namast,loung,1,1,0.250079533
name,dude,1,7,0.035952886
name,environment,1,7,0.035793819
name,experi,1,7,0.036111953
name,pray,1,7,0.036032419
name,song,1,7,0.036350553
name,stephani,1,7,0.035793819
name,trump,1,7,0.035952886
nanci,whip,1,1,0.2502386
narcot,hard,1,1,0.250636267
narrat,isra,1,1,0.250079533
nate,thank,1,1,0.251352068
nation,archiv,1,6,0.0417462
nation,bedminst,1,6,0.0417462
nation,fit,1,6,0.042064334
nation,lament,1,6,0.0417462
nation,protect,1,6,0.041825733
nation,victori,1,6,0.041825733
natur,allow,1,3,0.083810534
natur,job,1,3,0.083969601
natur,repress,1,3,0.083412867
nbc,today,1,2,0.126431601
nbc,upsta,1,2,0.125079533
ncaa,tournament,2,2,0.625079533
nd,everyon,1,6,0.042382467
nd,im,1,6,0.0419848
nd,love,1,6,0.044609403
nd,now,1,6,0.043575468
nd,one,1,6,0.045563803
nd,possibl,1,6,0.042064334
near,histor,1,4,0.062579533
near,ill,1,4,0.062579533
near,longfellow,1,4,0.062579533
near,norfolk,1,4,0.062659067
necess,a,1,1,0.251272534
necessari,issu,1,2,0.125397667
necessari,safeguard,1,2,0.125079533
necessarili,replac,1,1,0.250159067
need,anoth,1,26,0.010389306
need,can,1,26,0.013414634
need,cancel,1,26,0.009826454
need,come,1,26,0.011374296
need,govern,1,26,0.009967167
need,help,3,26,0.087734522
need,hospit,1,26,0.01010788
need,info,1,26,0.009685741
need,know,1,26,0.012148218
need,kush,1,26,0.009685741
need,mc,1,26,0.009685741
need,new,1,26,0.012007505
need,reconnect,1,26,0.009685741
need,relax,2,26,0.048358349
need,remot,1,26,0.009685741
need,see,1,26,0.010881801
need,stay,1,26,0.010178236
need,super,1,26,0.009896811
need,swim,1,26,0.009685741
need,thin,1,26,0.009756098
need,tourist,1,26,0.009685741
need,vacuum,1,26,0.009826454
need,worri,1,26,0.009826454
needacinschool,still,1,1,0.251033934
nefari,pear,1,1,0.250079533
neighbor,preservationist,1,1,0.250079533
neighborhood,fou,1,2,0.1252386
neighborhood,know,1,2,0.127863203
neither,wolf,1,1,0.250318134
nelson,kline,2,3,0.416719689
nelson,tweetin,1,3,0.083386356
nemesi,everi,1,1,0.251033934
nemo,one,1,1,0.253897137
neonatologist,afternoon,1,1,0.250159067
ner,jacquelin,1,4,0.06255965
ner,know,1,4,0.064647402
ner,progress,2,4,0.31267895
nerd,camp,1,1,0.250159067
nership,pa,1,1,0.252545069
nervous,read,1,1,0.250556734
nestabl,emboss,1,1,0.250159067
net,loss,1,2,0.125397667
net,therndon,1,2,0.125079533
netanyahu,condemn,1,1,0.250079533
network,individu,1,3,0.083810534
network,kick,1,3,0.083731
network,let,1,3,0.085242135
never,ask,1,15,0.017302934
never,even,1,15,0.017939201
never,felt,1,15,0.0169848
never,forget,1,15,0.017064334
never,gave,1,15,0.017143867
never,heard,1,15,0.0169848
never,indulg,1,15,0.0167462
never,land,1,15,0.017064334
never,never,1,15,0.017780134
never,push,1,15,0.0172234
never,seen,1,15,0.017143867
never,take,1,15,0.018495935
never,tap,1,15,0.016825733
never,trust,1,15,0.016825733
never,wanderin,1,15,0.0167462
new,bed,1,35,0.007460991
new,biomed,1,35,0.007206484
new,chang,1,35,0.008097258
new,chilean,1,35,0.007206484
new,discount,1,35,0.007206484
new,england,1,35,0.007206484
new,follow,1,35,0.008224511
new,jersey,1,35,0.007270111
new,law,1,35,0.007460991
new,music,1,35,0.007715498
new,perspect,1,35,0.007206484
new,phone,1,35,0.007460991
new,pres,1,35,0.007206484
new,retail,1,35,0.007270111
new,say,1,35,0.008797152
new,song,1,35,0.007651871
new,sorri,1,35,0.007460991
new,stadium,1,35,0.007270111
new,star,1,35,0.007588244
new,sundrop,1,35,0.007206484
new,truck,1,35,0.007270111
new,twitter,1,35,0.007524617
new,uniform,1,35,0.007206484
new,way,1,35,0.008288138
new,websit,1,35,0.007397364
new,year,1,35,0.008860779
new,york,8,35,0.207206484
new,yorker,1,35,0.007206484
newest,avatar,1,1,0.250079533
newli,divorc,1,1,0.250079533
news,depa,1,6,0.041825733
news,editor,1,6,0.0417462
news,magnitud,1,6,0.0417462
news,mariano,1,6,0.0417462
news,thank,1,6,0.043018735
news,today,1,6,0.043098268
newspap,men,1,2,0.125397667
newspap,pay,1,2,0.125715801
newsroom,much,1,1,0.252226935
next,day,1,13,0.021127335
next,hing,1,13,0.019291949
next,let,1,13,0.020699078
next,round,1,13,0.019597846
next,show,1,13,0.020087283
next,time,1,13,0.022228567
next,umpir,1,13,0.019291949
next,week,4,13,0.251468309
next,wknd,1,13,0.019291949
next,year,1,13,0.020882617
nfl,astroturf,1,3,0.083412867
nfl,decid,1,3,0.083890067
nfl,say,1,3,0.085401202
nhl,town,1,1,0.2502386
ni,year,1,1,0.252147402
nice,address,1,11,0.02288634
nice,ask,1,11,0.02336354
nice,earli,1,11,0.023284007
nice,free,1,11,0.023681674
nice,hi,1,11,0.022806806
nice,person,1,11,0.02336354
nice,soar,1,11,0.02288634
nice,sta,1,11,0.023443073
nice,tell,1,11,0.02336354
nice,tweet,1,11,0.023204473
nice,watch,1,11,0.023522607
nicer,relat,1,1,0.250318134
nick,call,1,1,0.251033934
nicu,abl,1,1,0.250795334
nieuwenhui,joke,1,1,0.250159067
nigga,least,1,2,0.125636267
nigga,snore,1,2,0.125079533
night,chickiewhawha,1,20,0.012579533
night,dribbler,1,20,0.012579533
night,evict,1,20,0.012579533
night,fight,1,20,0.012818134
night,guy,1,20,0.013693001
night,just,1,20,0.016635737
night,last,1,20,0.014090668
night,left,1,20,0.012897667
night,mani,1,20,0.014090668
night,match,1,20,0.0127386
night,ok,1,20,0.012897667
night,sickest,1,20,0.012579533
night,sign,1,20,0.0129772
night,sky,1,20,0.012659067
night,smh,1,20,0.012579533
night,time,1,20,0.016397137
night,ugh,1,20,0.012659067
night,undergo,1,20,0.012579533
night,vacuum,1,20,0.0127386
night,walk,1,20,0.013295334
nightcrawl,reto,1,1,0.250079533
nine,batter,1,3,0.0834924
nine,hit,1,3,0.084049134
nine,strikeout,1,3,0.083412867
ninja,win,1,1,0.250954401
nist,drum,1,1,0.2502386
nite,let,1,2,0.126908802
nite,nite,1,2,0.125159067
no,h,6,9,0.583465889
no,hern,1,9,0.027804289
no,hwood,2,9,0.1389154
nobodi,can,1,2,0.129294804
nobodi,want,1,2,0.126829268
non,confront,1,3,0.0834924
non,creativ,1,3,0.083651467
non,playoff,1,3,0.083412867
nonexist,better,1,2,0.125636267
nonexist,cours,1,2,0.1252386
nope,hub,1,1,0.250079533
norfolk,broad,1,2,0.125159067
norfolk,southern,1,2,0.1252386
normal,associ,1,1,0.250079533
nos,cole,1,1,0.250159067
nose,flute,1,1,0.250079533
notbebul,stop,1,1,0.250636267
note,confus,1,2,0.125159067
note,teller,1,2,0.125079533
notebook,isnt,1,1,0.250079533
noth,distanc,1,2,0.125079533
noth,nefari,1,2,0.125079533
notic,effect,1,3,0.083810534
notic,th,1,3,0.084446801
notic,thrall,1,3,0.083412867
notori,run,1,1,0.251193001
nova,is,1,1,0.250079533
now,back,1,26,0.010961335
now,busi,1,26,0.010490252
now,can,1,26,0.013249449
now,caught,1,26,0.00974998
now,cumbersom,1,26,0.009682682
now,drug,1,26,0.00974998
now,everyon,1,26,0.010221062
now,feel,1,26,0.011028632
now,get,2,26,0.051509095
now,haunt,1,26,0.009682682
now,hey,1,26,0.01028836
now,kid,1,26,0.010422955
now,know,2,26,0.050499633
now,might,1,26,0.01028836
now,nbc,1,26,0.00974998
now,new,2,26,0.050365038
now,pendragon,1,26,0.009682682
now,seem,2,26,0.048884493
now,sympathi,1,26,0.00974998
now,trump,1,26,0.009817277
now,uk,1,26,0.009682682
now,will,1,26,0.012643772
nowher,move,1,1,0.250874867
nozzl,effect,1,1,0.2504772
np,peopl,1,1,0.251988335
nuclear,project,1,2,0.125397667
nuclear,renaiss,1,2,0.125079533
number,bc,1,8,0.031329533
number,brais,1,8,0.031329533
number,close,1,8,0.031886267
number,exclud,1,8,0.031329533
number,male,1,8,0.031329533
number,recipi,1,8,0.031329533
number,rocket,1,8,0.031409067
number,well,1,8,0.032920201
nurs,home,1,2,0.126511135
nurs,krav,1,2,0.125079533
nut,milk,1,2,0.125079533
nut,raisin,1,2,0.125079533
ny,knick,1,1,0.250159067
nyc,cockroach,1,2,0.125079533
nyc,get,1,2,0.129056204
nyti,ms,1,1,0.250159067
o,pa,1,2,0.127545069
o,two,1,2,0.126431601
oak,day,1,1,0.252465536
obama,gay,1,3,0.083412867
obama,may,1,3,0.084287734
obama,oprah,1,3,0.083412867
object,everi,1,1,0.251033934
obvious,excit,1,1,0.250318134
occas,bring,1,2,0.125556734
occas,home,1,2,0.126511135
occup,commerci,1,2,0.1252386
occup,cost,1,2,0.125715801
occur,elsewher,1,1,0.250079533
ocean,energi,1,1,0.2504772
oceansid,postmast,1,1,0.250079533
oclock,hour,1,1,0.250318134
odd,won,1,2,0.125556734
odd,yes,1,2,0.125556734
odiw,dynam,1,1,0.250079533
offens,coordin,1,3,0.083412867
offens,defens,1,3,0.083810534
offens,line,1,3,0.083651467
offer,citi,1,3,0.084208201
offer,congratul,1,3,0.0834924
offer,feel,1,3,0.085003535
offic,build,1,12,0.021549134
offic,creat,1,12,0.021469601
offic,horseback,1,12,0.020912867
offic,januari,1,12,0.020912867
offic,rick,1,12,0.020912867
offic,salli,1,12,0.020912867
offic,st,1,12,0.021231
offic,street,1,12,0.021231
offic,unit,1,12,0.021071934
offic,watch,1,12,0.021628667
offic,way,1,12,0.022264935
offic,worker,1,12,0.021071934
offici,discuss,1,4,0.0627386
offici,enforc,1,4,0.062659067
offici,ncaa,1,4,0.062659067
offici,said,1,4,0.067272004
offset,emiss,1,1,0.250079533
often,call,1,7,0.03674822
often,difficult,1,7,0.036032419
often,independ,1,7,0.035952886
often,limit,1,7,0.035952886
often,think,1,7,0.037782154
often,word,1,7,0.036111953
often,work,1,7,0.038100288
oh,alreadi,1,12,0.021708201
oh,boo,1,12,0.020906239
oh,boy,2,12,0.104458289
oh,can,1,12,0.024770237
oh,fondl,1,12,0.020906239
oh,holi,1,12,0.021124956
oh,know,1,12,0.023457936
oh,like,1,12,0.025645104
oh,men,1,12,0.021197861
oh,well,1,12,0.022364351
oh,yeah,1,12,0.021197861
ohio,ad,1,2,0.125397667
ohio,citizen,1,2,0.1252386
oil,ordin,1,1,0.250079533
ok,although,1,5,0.050254507
ok,highlight,1,5,0.050127253
ok,just,1,5,0.05330859
ok,need,2,5,0.251590668
okay,appar,1,5,0.0502386
okay,don,1,5,0.053022269
okay,formula,1,5,0.050079533
okay,found,1,5,0.0502386
okay,good,1,5,0.052386002
okc,player,1,1,0.2504772
old,age,1,6,0.042143867
old,first,1,6,0.044211736
old,guard,1,6,0.0417462
old,high,1,6,0.042541534
old,oh,1,6,0.042621068
old,warehous,1,6,0.041825733
older,eoin,1,1,0.250079533
oliv,wendel,1,1,0.250079533
omelett,delici,1,1,0.250079533
omfg,raven,1,1,0.250079533
omg,can,1,3,0.087628137
omg,jesus,1,3,0.083810534
omg,new,1,3,0.086037469
on,skip,1,1,0.250079533
one,beg,1,51,0.005032957
one,best,1,51,0.005491444
one,biggest,2,51,0.024706298
one,brother,1,51,0.005163953
one,car,1,51,0.005425946
one,chang,1,51,0.005884432
one,code,1,51,0.005032957
one,day,5,51,0.085363774
one,everybodi,1,51,0.005163953
one,former,1,51,0.005294949
one,friend,2,51,0.025230283
one,get,1,51,0.008242364
one,gift,1,51,0.005360447
one,go,2,51,0.027522716
one,great,1,51,0.006211923
one,guess,1,51,0.005294949
one,guy,1,51,0.005884432
one,high,1,51,0.00562244
one,justic,1,51,0.005032957
one,life,1,51,0.005753436
one,love,1,51,0.00732539
one,million,1,51,0.005229451
one,one,1,51,0.008111368
one,pass,1,51,0.005163953
one,perfum,1,51,0.004967459
one,period,1,51,0.005098455
one,run,1,51,0.005884432
one,sibl,1,51,0.004967459
one,small,1,51,0.005425946
one,step,1,51,0.005098455
one,success,1,51,0.005098455
one,suspect,1,51,0.005360447
one,thing,3,51,0.045820598
one,titl,1,51,0.005163953
one,touchdown,1,51,0.004967459
one,tweet,1,51,0.005294949
one,two,1,51,0.006080927
one,vehicl,1,51,0.005098455
one,week,1,51,0.006473915
one,win,1,51,0.005687938
one,year,1,51,0.006670409
one,yesterday,1,51,0.005294949
oneself,civil,1,1,0.250159067
onion,cilantro,1,1,0.250079533
onlin,mobil,1,3,0.0834924
onlin,planner,1,3,0.083412867
onlin,site,1,3,0.083651467
onset,mass,1,1,0.2502386
onto,carpet,1,3,0.0834924
onto,devic,1,3,0.083412867
onto,hardwood,1,3,0.083412867
op,nos,1,1,0.250079533
opal,bar,1,1,0.2502386
open,civilian,1,7,0.035793819
open,door,1,7,0.035952886
open,final,1,7,0.03627102
open,fire,1,7,0.035952886
open,just,1,7,0.039850023
open,link,1,7,0.035873353
open,said,1,7,0.04048629
oper,couldn,1,4,0.062579533
oper,french,1,4,0.062579533
oper,kice,1,4,0.062659067
oper,seiz,1,4,0.062659067
opinion,aggress,1,2,0.125079533
opinion,one,1,2,0.128897137
oppo,uniti,3,3,0.750026511
oppon,least,1,3,0.083969601
oppon,propos,1,3,0.0834924
oppon,say,1,3,0.085401202
opposit,field,1,3,0.083890067
opposit,howev,1,3,0.083810534
opposit,neighbor,1,3,0.083412867
oprah,winfrey,1,1,0.250079533
option,dialogu,1,1,0.250159067
or,antonio,1,1,0.250159067
orang,purpl,1,1,0.2502386
orbit,war,1,1,0.250079533
order,avoid,1,6,0.041825733
order,custom,1,6,0.0419848
order,make,1,6,0.044927536
order,save,1,6,0.042143867
order,state,1,6,0.0422234
order,stop,1,6,0.042302934
ordin,promot,1,1,0.250159067
ordinari,make,1,1,0.25326087
oregon,detect,1,1,0.250159067
org,collis,1,3,0.083412867
org,find,1,3,0.084367268
org,stonepoint,1,3,0.083412867
organ,also,1,4,0.064170201
organ,bar,1,4,0.0627386
organ,blog,1,4,0.0627386
organ,piano,1,4,0.062659067
organis,order,1,2,0.1254772
organis,stuff,1,2,0.125556734
orient,rug,1,1,0.250079533
origin,actual,1,1,0.250715801
orlando,predat,1,1,0.250079533
osama,bin,2,2,0.625039767
osbourn,morph,1,1,0.250159067
oslo,børs,1,1,0.250079533
osu,omfg,1,1,0.250079533
other,confus,1,3,0.0834924
other,glad,1,3,0.083571934
other,think,1,3,0.085401202
otherwis,two,1,1,0.251431601
ouaa,scholarship,1,1,0.250079533
outcom,user,1,1,0.250079533
outdoor,case,1,1,0.250318134
outer,posit,1,2,0.1252386
outer,wall,1,2,0.125636267
outfit,spec,1,1,0.250079533
outing,liquid,1,1,0.250079533
outnumb,suppo,1,1,0.250556734
outright,theft,1,2,0.125079533
outright,titl,1,2,0.125318134
outsel,spoke,1,1,0.250079533
outsid,go,1,1,0.253658537
outspoken,still,1,1,0.251033934
outward,sole,1,1,0.2502386
ove,urn,1,1,0.250079533
oven,free,1,1,0.250954401
overal,select,1,1,0.2504772
overcam,didn,1,1,0.250715801
overnight,howev,1,1,0.2504772
overprotect,stotik,1,1,0.250159067
overreach,dewin,1,1,0.250159067
oversight,pa,1,1,0.252545069
overwhelm,well,1,1,0.251670201
own,piec,1,1,0.250159067
owner,guest,1,1,0.2502386
ox,take,1,1,0.251829268
pa,ch,1,32,0.007862208
pa,compani,1,32,0.008210167
pa,contract,1,32,0.007911917
pa,depict,1,32,0.007862208
pa,icular,1,32,0.007862208
pa,idea,1,32,0.00811075
pa,ie,2,32,0.039211625
pa,insan,1,32,0.007911917
pa,ner,4,32,0.101612208
pa,nership,1,32,0.007862208
pa,new,1,32,0.009502585
pa,oper,1,32,0.008011334
pa,proud,1,32,0.007961625
pa,republican,1,32,0.007911917
pa,s,1,32,0.00811075
pa,secret,1,32,0.007911917
pa,thank,1,32,0.008657542
pa,timer,1,32,0.007862208
pa,write,1,32,0.008309584
pa,y,9,32,0.257961625
pac,pa,1,2,0.127545069
pac,suppo,1,2,0.125556734
paca,provenc,1,1,0.250079533
pace,car,1,1,0.250636267
pacif,knee,1,1,0.250159067
pack,born,1,3,0.083651467
pack,im,1,3,0.083651467
pack,resiz,1,3,0.083412867
packard,food,1,1,0.2502386
pad,kit,1,2,0.125079533
pad,pa,1,2,0.127545069
pagan,hold,1,1,0.250397667
page,book,1,4,0.063136267
page,inform,1,4,0.063056734
page,suck,1,4,0.062579533
page,zoom,1,4,0.062579533
paid,ni,1,2,0.125079533
paid,tax,1,2,0.1252386
pain,first,1,1,0.252545069
paint,cream,1,5,0.0502386
paint,decid,1,5,0.050556734
paint,ideal,1,5,0.050079533
paint,pavement,1,5,0.050079533
paint,rebecca,1,5,0.050079533
pair,barbera,1,2,0.1252386
pair,began,1,2,0.125318134
palestinian,propaganda,1,2,0.125159067
palestinian,video,1,2,0.125318134
pamela,jo,1,1,0.250079533
pancak,will,1,1,0.253579003
panduh,schumann,1,1,0.250079533
panel,grower,1,1,0.250079533
pant,oh,1,1,0.250954401
panther,sent,1,1,0.2502386
paper,accord,1,6,0.0419848
paper,can,1,6,0.04596147
paper,card,1,6,0.042143867
paper,echo,1,6,0.041825733
paper,pack,1,6,0.041905267
paper,write,1,6,0.042462001
par,th,1,1,0.251113468
parallel,week,1,1,0.251908802
paranorm,connect,1,1,0.2502386
parcel,mcdowel,1,1,0.250159067
pardon,sho,1,1,0.250318134
parent,attend,1,4,0.062818134
parent,live,1,4,0.063613468
parent,pay,1,4,0.063215801
parent,valuabl,1,4,0.062579533
parish,council,1,1,0.250397667
park,ellen,1,7,0.035771095
park,gang,1,7,0.035941524
park,lot,2,7,0.179480382
park,south,2,7,0.178741857
park,springtim,1,7,0.035827905
parkway,gold,1,1,0.250159067
parnham,just,1,1,0.254135737
pasadena,allow,1,1,0.2504772
pascetta,said,1,1,0.254772004
pass,away,1,4,0.063374867
pass,coupl,1,4,0.062897667
pass,die,1,4,0.063374867
pass,good,1,4,0.064886002
passag,pretti,1,1,0.250795334
passion,hug,1,2,0.125079533
passion,polit,1,2,0.125318134
password,nd,1,1,0.2504772
past,first,1,4,0.065045069
past,japanes,1,4,0.062579533
past,last,1,4,0.064090668
past,week,1,4,0.064408802
pasta,anchovi,1,2,0.125159067
pasta,lobster,1,2,0.125079533
pastri,tea,1,1,0.250556734
patch,doll,1,1,0.250079533
path,follow,1,3,0.084685401
path,silli,1,3,0.083412867
path,star,1,3,0.083890067
patient,share,1,1,0.250318134
patrick,adult,1,1,0.250318134
patron,can,1,1,0.254294804
pattern,can,1,2,0.129294804
pattern,design,1,2,0.1254772
patterson,usama,1,1,0.250079533
patti,groff,1,1,0.250079533
pavement,direct,1,1,0.250318134
paw,head,1,1,0.250715801
pay,attent,2,10,0.12514316
pay,bill,1,10,0.02550106
pay,cell,1,10,0.02514316
pay,love,1,10,0.027648462
pay,phone,1,10,0.0253579
pay,readi,1,10,0.025644221
pay,receiv,1,10,0.02514316
pay,servic,1,10,0.02542948
pay,today,1,10,0.026288441
payment,build,1,2,0.125715801
payment,processor,1,2,0.125079533
payout,sanford,1,1,0.250079533
pc,manual,1,1,0.250079533
peac,appoint,1,6,0.041825733
peac,crazi,1,6,0.0419848
peac,find,1,6,0.042700601
peac,first,1,6,0.044211736
peac,hencefo,1,6,0.0417462
peac,mind,1,6,0.042302934
peacekeep,mission,1,1,0.250079533
pear,core,1,1,0.250159067
pearl,celebr,1,1,0.2502386
peat,knew,1,1,0.250318134
pedro,sousa,1,1,0.250079533
peel,fine,1,1,0.250159067
pen,five,1,1,0.2502386
pendragon,sinc,1,1,0.250795334
peopl,actual,1,28,0.009593243
peopl,applaud,1,28,0.009150129
peopl,benefit,1,28,0.009297834
peopl,can,2,28,0.048630889
peopl,close,1,28,0.009519391
peopl,didn,1,28,0.009593243
peopl,ditch,1,28,0.009002424
peopl,dug,1,28,0.009076276
peopl,first,1,28,0.01129185
peopl,gain,1,28,0.009002424
peopl,gather,1,28,0.009150129
peopl,go,1,28,0.012325784
peopl,hous,1,28,0.009740948
peopl,kill,1,28,0.009223981
peopl,like,1,28,0.013802833
peopl,love,2,28,0.047375398
peopl,mistaken,1,28,0.009002424
peopl,pay,1,28,0.009593243
peopl,presenc,1,28,0.009002424
peopl,push,1,28,0.009445539
peopl,put,1,28,0.009593243
peopl,select,1,28,0.009371686
peopl,soft,1,28,0.009076276
peopl,suspect,1,28,0.009445539
peopl,well,1,28,0.010479473
peopl,will,1,28,0.012251932
peoria,ave,1,2,0.125079533
peoria,kid,1,2,0.125954401
percent,anyth,1,6,0.042462001
percent,consid,1,6,0.041905267
percent,household,1,6,0.041825733
percent,percent,1,6,0.042143867
percent,public,1,6,0.041905267
percent,southern,1,6,0.041905267
perfect,game,1,3,0.084605868
perfect,go,1,3,0.08699187
perfect,gym,1,3,0.083412867
perform,a,1,3,0.084605868
perform,mulieribus,1,3,0.083412867
perform,volunt,1,3,0.083412867
perfum,fun,1,1,0.251113468
perhap,count,1,3,0.083651467
perhap,slight,1,3,0.083412867
perhap,time,1,3,0.08723047
period,fail,1,3,0.083651467
period,fiscal,1,3,0.083412867
period,play,1,3,0.084844468
perman,solut,1,1,0.250079533
permit,patron,1,1,0.250079533
persever,beauti,1,2,0.125556734
persever,tough,1,2,0.125079533
person,can,1,8,0.035544804
person,care,1,8,0.031806734
person,everyth,1,8,0.031806734
person,hmmm,1,8,0.031329533
person,just,1,8,0.035385737
person,oliv,1,8,0.031329533
person,re,1,8,0.032999735
person,world,1,8,0.032522534
personnel,polic,1,1,0.250715801
perspect,stomach,1,1,0.250079533
peru,flew,1,1,0.250079533
pervas,world,1,1,0.251272534
petchak,run,1,1,0.251193001
peter,aseltin,1,3,0.083412867
peter,begin,1,3,0.083731
peter,schiff,1,3,0.083412867
pg,dead,1,2,0.1254772
pg,follow,1,2,0.126352068
phil,taylor,1,1,0.250159067
philip,glass,1,1,0.250079533
phillip,marcia,1,1,0.250079533
philosophi,impo,1,1,0.250556734
phoeb,find,1,1,0.251033934
phone,bill,2,6,0.208797278
phone,case,1,6,0.041931778
phone,hope,1,6,0.042263167
phone,make,1,6,0.044384058
phone,sister,1,6,0.041931778
photo,backup,1,2,0.125079533
photo,see,1,2,0.126431601
phrase,xd,1,1,0.250079533
physician,anesthesiologist,1,1,0.250079533
piano,joe,1,2,0.1252386
piano,unfo,1,2,0.125159067
pic,set,1,1,0.2504772
picci,taken,1,1,0.250159067
piccolo,band,1,1,0.2504772
pich,well,1,1,0.251670201
